schema_version,bin,n,proj,actual,played,ratio,model,seed,season
1,"(0.6, 0.8]",192,0.689404847922,0.296875,0.765625,2.32220580353,random,19,2011
1,"(0.8, 1.0]",91,0.888211371267,0.450549450549,0.637362637363,1.97139597037,random,19,2011
1,"(1.0, inf]",349,1.76099568016,0.65329512894,0.504297994269,2.69555917709,random,19,2011
1,"(0.05, 0.1]",129,0.0898892794618,0.0387596899225,0.68992248062,2.31914341012,regressed-rate,-1,2011
1,"(0.1, 0.15]",329,0.129235487632,0.0881458966565,0.73556231003,1.4661543252,regressed-rate,-1,2011
1,"(0.15, 0.2]",876,0.173835506027,0.0981735159817,0.673515981735,1.77069654976,regressed-rate,-1,2011
1,"(0.2, 0.3]",1733,0.240432051641,0.151182919792,0.759953837276,1.59033872326,regressed-rate,-1,2011
1,"(0.3, 0.4]",645,0.347093726994,0.238759689922,0.88992248062,1.45373671371,regressed-rate,-1,2011
1,"(0.4, 0.6]",568,0.485990663391,0.429577464789,0.963028169014,1.13132252789,regressed-rate,-1,2011
1,"(0.6, 0.8]",171,0.678539398787,0.438596491228,0.859649122807,1.54706982924,regressed-rate,-1,2011
1,"(0.8, 1.0]",460,0.918541625014,0.254347826087,0.263043478261,3.6113602351,regressed-rate,-1,2011
1,"(1.0, inf]",557,1.45512877226,0.978456014363,0.603231597846,1.48716830486,regressed-rate,-1,2011
1,"(-0.001, 0.05]",774,0.0366615146491,0.0529715762274,0.515503875969,0.692097861912,shipped,-1,2011
1,"(0.05, 0.1]",1298,0.0742437322512,0.104006163328,0.639445300462,0.713839736756,shipped,-1,2011
1,"(0.1, 0.15]",864,0.121786415452,0.135416666667,0.680555555556,0.899345837182,shipped,-1,2011
1,"(0.15, 0.2]",546,0.173119742389,0.201465201465,0.739926739927,0.859303448584,shipped,-1,2011
1,"(0.2, 0.3]",657,0.244709840167,0.234398782344,0.815829528158,1.04398938305,shipped,-1,2011
1,"(0.3, 0.4]",345,0.345101799635,0.368115942029,0.910144927536,0.937481266725,shipped,-1,2011
1,"(0.4, 0.6]",353,0.486863527337,0.481586402266,0.983002832861,1.010957795,shipped,-1,2011
