schema_version,model,seed,season,k,rank,delta,covered_cells,jointly_empty_cells,total_cells
1,random,18,2018,5,rank_in_slot,-0.83137254902,51,0,51
1,random,18,2018,10,rank_in_slot,-0.711764705882,51,0,51
1,random,19,2018,1,rank_available,-0.78431372549,51,0,51
1,random,19,2018,3,rank_available,-0.705882352941,51,0,51
1,random,19,2018,5,rank_available,-0.61568627451,51,0,51
1,random,19,2018,10,rank_available,-0.507843137255,51,0,51
1,random,19,2018,1,rank_in_slot,-0.607843137255,51,0,51
1,random,19,2018,3,rank_in_slot,-0.915032679739,51,0,51
1,random,19,2018,5,rank_in_slot,-0.811764705882,51,0,51
1,random,19,2018,10,rank_in_slot,-0.729411764706,51,0,51
1,regressed-rate,-1,2018,1,rank_available,-0.294117647059,51,0,51
1,regressed-rate,-1,2018,3,rank_available,-0.196078431373,51,0,51
1,regressed-rate,-1,2018,5,rank_available,-0.101960784314,51,0,51
1,regressed-rate,-1,2018,10,rank_available,-0.166666666667,51,0,51
1,regressed-rate,-1,2018,1,rank_in_slot,-0.0392156862745,51,0,51
1,regressed-rate,-1,2018,3,rank_in_slot,-0.16339869281,51,0,51
1,regressed-rate,-1,2018,5,rank_in_slot,-0.156862745098,51,0,51
1,regressed-rate,-1,2018,10,rank_in_slot,-0.203921568627,51,0,51
1,vegas-environment,-1,2018,1,rank_available,-0.117647058824,51,0,51
1,vegas-environment,-1,2018,3,rank_available,-0.0980392156863,51,0,51
1,vegas-environment,-1,2018,5,rank_available,-0.0745098039216,51,0,51
1,vegas-environment,-1,2018,10,rank_available,-0.0549019607843,51,0,51
1,vegas-environment,-1,2018,1,rank_in_slot,-0.156862745098,51,0,51
1,vegas-environment,-1,2018,3,rank_in_slot,-0.176470588235,51,0,51
1,vegas-environment,-1,2018,5,rank_in_slot,-0.0313725490196,51,0,51
1,vegas-environment,-1,2018,10,rank_in_slot,-0.0647058823529,51,0,51
1,within-player,0,2018,1,rank_available,-0.333333333333,51,0,51
1,within-player,0,2018,3,rank_available,-0.078431372549,51,0,51
1,within-player,0,2018,5,rank_available,-0.0117647058824,51,0,51
1,within-player,0,2018,10,rank_available,0.0117647058824,51,0,51
1,within-player,0,2018,1,rank_in_slot,-0.176470588235,51,0,51
1,within-player,0,2018,3,rank_in_slot,-0.18954248366,51,0,51
1,within-player,0,2018,5,rank_in_slot,-0.129411764706,51,0,51
1,within-player,0,2018,10,rank_in_slot,-0.00588235294118,51,0,51
1,within-player,1,2018,1,rank_available,-0.313725490196,51,0,51
1,within-player,1,2018,3,rank_available,-0.0718954248366,51,0,51
1,within-player,1,2018,5,rank_available,-0.0078431372549,51,0,51
1,within-player,1,2018,10,rank_available,0.021568627451,51,0,51
1,within-player,1,2018,1,rank_in_slot,-0.117647058824,51,0,51
1,within-player,1,2018,3,rank_in_slot,-0.0980392156863,51,0,51
1,within-player,1,2018,5,rank_in_slot,-0.113725490196,51,0,51
1,within-player,1,2018,10,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,2,2018,1,rank_available,-0.078431372549,51,0,51
1,within-player,2,2018,3,rank_available,-0.0326797385621,51,0,51
1,within-player,2,2018,5,rank_available,0.0509803921569,51,0,51
1,within-player,2,2018,10,rank_available,0.00392156862745,51,0,51
1,within-player,2,2018,1,rank_in_slot,-0.117647058824,51,0,51
1,within-player,2,2018,3,rank_in_slot,-0.0980392156863,51,0,51
1,within-player,2,2018,5,rank_in_slot,-0.00392156862745,51,0,51
1,within-player,2,2018,10,rank_in_slot,0.0078431372549,51,0,51
1,within-player,3,2018,1,rank_available,-0.176470588235,51,0,51
1,within-player,3,2018,3,rank_available,0.0326797385621,51,0,51
1,within-player,3,2018,5,rank_available,0.0313725490196,51,0,51
1,within-player,3,2018,10,rank_available,-0.0254901960784,51,0,51
1,within-player,3,2018,1,rank_in_slot,-0.254901960784,51,0,51
1,within-player,3,2018,3,rank_in_slot,-0.0261437908497,51,0,51
1,within-player,3,2018,5,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,3,2018,10,rank_in_slot,-0.0411764705882,51,0,51
1,within-player,4,2018,1,rank_available,-0.0588235294118,51,0,51
1,within-player,4,2018,3,rank_available,-0.104575163399,51,0,51
1,within-player,4,2018,5,rank_available,-0.0274509803922,51,0,51
1,within-player,4,2018,10,rank_available,-0.0294117647059,51,0,51
1,within-player,4,2018,1,rank_in_slot,-0.0588235294118,51,0,51
1,within-player,4,2018,3,rank_in_slot,-0.0849673202614,51,0,51
1,within-player,4,2018,5,rank_in_slot,-0.078431372549,51,0,51
1,within-player,4,2018,10,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,5,2018,1,rank_available,-0.0588235294118,51,0,51
1,within-player,5,2018,3,rank_available,-0.0915032679739,51,0,51
1,within-player,5,2018,5,rank_available,2.06806249685e-17,51,0,51
1,within-player,5,2018,10,rank_available,-0.00196078431373,51,0,51
1,within-player,5,2018,1,rank_in_slot,-0.156862745098,51,0,51
1,within-player,5,2018,3,rank_in_slot,-0.0457516339869,51,0,51
1,within-player,5,2018,5,rank_in_slot,0.0117647058824,51,0,51
1,within-player,5,2018,10,rank_in_slot,-0.0078431372549,51,0,51
1,within-player,6,2018,1,rank_available,-0.21568627451,51,0,51
1,within-player,6,2018,3,rank_available,-0.078431372549,51,0,51
1,within-player,6,2018,5,rank_available,-0.0627450980392,51,0,51
1,within-player,6,2018,10,rank_available,-0.0176470588235,51,0,51
1,within-player,6,2018,1,rank_in_slot,-0.196078431373,51,0,51
1,within-player,6,2018,3,rank_in_slot,-0.150326797386,51,0,51
1,within-player,6,2018,5,rank_in_slot,-0.0666666666667,51,0,51
1,within-player,6,2018,10,rank_in_slot,-0.0352941176471,51,0,51
1,within-player,7,2018,1,rank_available,-0.196078431373,51,0,51
1,within-player,7,2018,3,rank_available,-0.0588235294118,51,0,51
1,within-player,7,2018,5,rank_available,0,51,0,51
1,within-player,7,2018,10,rank_available,0.00392156862745,51,0,51
1,within-player,7,2018,1,rank_in_slot,-0.21568627451,51,0,51
1,within-player,7,2018,3,rank_in_slot,-0.0457516339869,51,0,51
1,within-player,7,2018,5,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,7,2018,10,rank_in_slot,-0.0156862745098,51,0,51
1,within-player,8,2018,1,rank_available,-0.0980392156863,51,0,51
1,within-player,8,2018,3,rank_available,-0.0915032679739,51,0,51
1,within-player,8,2018,5,rank_available,-0.0549019607843,51,0,51
1,within-player,8,2018,10,rank_available,-0.0196078431373,51,0,51
1,within-player,8,2018,1,rank_in_slot,-0.0588235294118,51,0,51
1,within-player,8,2018,3,rank_in_slot,-0.0588235294118,51,0,51
1,within-player,8,2018,5,rank_in_slot,-0.00392156862745,51,0,51
1,within-player,8,2018,10,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,9,2018,1,rank_available,-0.21568627451,51,0,51
1,within-player,9,2018,3,rank_available,-0.0392156862745,51,0,51
1,within-player,9,2018,5,rank_available,-0.00392156862745,51,0,51
1,within-player,9,2018,10,rank_available,-0.0274509803922,51,0,51
1,within-player,9,2018,1,rank_in_slot,-0.21568627451,51,0,51
1,within-player,9,2018,3,rank_in_slot,-0.0915032679739,51,0,51
1,within-player,9,2018,5,rank_in_slot,-0.0666666666667,51,0,51
1,within-player,9,2018,10,rank_in_slot,-0.00392156862745,51,0,51
1,within-player,10,2018,1,rank_available,-0.078431372549,51,0,51
1,within-player,10,2018,3,rank_available,-0.0718954248366,51,0,51
1,within-player,10,2018,5,rank_available,-0.0274509803922,51,0,51
1,within-player,10,2018,10,rank_available,-0.0137254901961,51,0,51
1,within-player,10,2018,1,rank_in_slot,-0.156862745098,51,0,51
1,within-player,10,2018,3,rank_in_slot,-0.137254901961,51,0,51
1,within-player,10,2018,5,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,10,2018,10,rank_in_slot,-0.0372549019608,51,0,51
1,within-player,11,2018,1,rank_available,-0.156862745098,51,0,51
1,within-player,11,2018,3,rank_available,-0.104575163399,51,0,51
1,within-player,11,2018,5,rank_available,-0.0313725490196,51,0,51
1,within-player,11,2018,10,rank_available,-0.00588235294118,51,0,51
1,within-player,11,2018,1,rank_in_slot,0,51,0,51
1,within-player,11,2018,3,rank_in_slot,-0.0849673202614,51,0,51
1,within-player,11,2018,5,rank_in_slot,-0.043137254902,51,0,51
1,within-player,11,2018,10,rank_in_slot,-0.0313725490196,51,0,51
1,within-player,12,2018,1,rank_available,-0.176470588235,51,0,51
1,within-player,12,2018,3,rank_available,-0.0718954248366,51,0,51
1,within-player,12,2018,5,rank_available,-0.0078431372549,51,0,51
1,within-player,12,2018,10,rank_available,-0.0235294117647,51,0,51
1,within-player,12,2018,1,rank_in_slot,0,51,0,51
1,within-player,12,2018,3,rank_in_slot,-0.111111111111,51,0,51
1,within-player,12,2018,5,rank_in_slot,-0.0666666666667,51,0,51
1,within-player,12,2018,10,rank_in_slot,-0.0294117647059,51,0,51
1,within-player,13,2018,1,rank_available,-0.137254901961,51,0,51
1,within-player,13,2018,3,rank_available,-0.117647058824,51,0,51
1,within-player,13,2018,5,rank_available,1.30614473485e-17,51,0,51
1,within-player,13,2018,10,rank_available,0.00196078431373,51,0,51
1,within-player,13,2018,1,rank_in_slot,-0.294117647059,51,0,51
1,within-player,13,2018,3,rank_in_slot,-0.0980392156863,51,0,51
1,within-player,13,2018,5,rank_in_slot,-0.0196078431373,51,0,51
1,within-player,13,2018,10,rank_in_slot,-0.0294117647059,51,0,51
1,within-player,14,2018,1,rank_available,-0.333333333333,51,0,51
1,within-player,14,2018,3,rank_available,-0.104575163399,51,0,51
1,within-player,14,2018,5,rank_available,-0.0509803921569,51,0,51
1,within-player,14,2018,10,rank_available,-0.0117647058824,51,0,51
1,within-player,14,2018,1,rank_in_slot,-0.235294117647,51,0,51
1,within-player,14,2018,3,rank_in_slot,-0.117647058824,51,0,51
1,within-player,14,2018,5,rank_in_slot,-0.0627450980392,51,0,51
1,within-player,14,2018,10,rank_in_slot,-0.0333333333333,51,0,51
1,within-player,15,2018,1,rank_available,-0.254901960784,51,0,51
1,within-player,15,2018,3,rank_available,-0.0196078431373,51,0,51
1,within-player,15,2018,5,rank_available,-0.043137254902,51,0,51
1,within-player,15,2018,10,rank_available,-6.53072367427e-18,51,0,51
1,within-player,15,2018,1,rank_in_slot,-0.196078431373,51,0,51
1,within-player,15,2018,3,rank_in_slot,-0.130718954248,51,0,51
1,within-player,15,2018,5,rank_in_slot,-0.0941176470588,51,0,51
1,within-player,15,2018,10,rank_in_slot,-0.0313725490196,51,0,51
1,within-player,16,2018,1,rank_available,-0.21568627451,51,0,51
1,within-player,16,2018,3,rank_available,-0.00653594771242,51,0,51
1,within-player,16,2018,5,rank_available,0.0117647058824,51,0,51
1,within-player,16,2018,10,rank_available,0.0078431372549,51,0,51
1,within-player,16,2018,1,rank_in_slot,-0.254901960784,51,0,51
1,within-player,16,2018,3,rank_in_slot,-0.104575163399,51,0,51
1,within-player,16,2018,5,rank_in_slot,-0.00392156862745,51,0,51
1,within-player,16,2018,10,rank_in_slot,-0.0196078431373,51,0,51
1,within-player,17,2018,1,rank_available,-0.176470588235,51,0,51
1,within-player,17,2018,3,rank_available,-0.0588235294118,51,0,51
1,within-player,17,2018,5,rank_available,-0.0117647058824,51,0,51
1,within-player,17,2018,10,rank_available,-0.00588235294118,51,0,51
1,within-player,17,2018,1,rank_in_slot,-0.176470588235,51,0,51
1,within-player,17,2018,3,rank_in_slot,-0.104575163399,51,0,51
1,within-player,17,2018,5,rank_in_slot,-0.0156862745098,51,0,51
1,within-player,17,2018,10,rank_in_slot,-0.0352941176471,51,0,51
1,within-player,18,2018,1,rank_available,-0.21568627451,51,0,51
1,within-player,18,2018,3,rank_available,-0.0392156862745,51,0,51
1,within-player,18,2018,5,rank_available,0.0235294117647,51,0,51
1,within-player,18,2018,10,rank_available,0.00196078431373,51,0,51
1,within-player,18,2018,1,rank_in_slot,-0.078431372549,51,0,51
1,within-player,18,2018,3,rank_in_slot,-0.124183006536,51,0,51
1,within-player,18,2018,5,rank_in_slot,-0.0470588235294,51,0,51
1,within-player,18,2018,10,rank_in_slot,-0.0294117647059,51,0,51
1,within-player,19,2018,1,rank_available,0.0196078431373,51,0,51
1,within-player,19,2018,3,rank_available,-0.0261437908497,51,0,51
1,within-player,19,2018,5,rank_available,0.0352941176471,51,0,51
1,within-player,19,2018,10,rank_available,-0.0313725490196,51,0,51
1,within-player,19,2018,1,rank_in_slot,0.156862745098,51,0,51
1,within-player,19,2018,3,rank_in_slot,-0.0392156862745,51,0,51
1,within-player,19,2018,5,rank_in_slot,-0.0274509803922,51,0,51
1,within-player,19,2018,10,rank_in_slot,-0.0294117647059,51,0,51
1,base-rate-only,-1,2019,1,rank_available,0.0196078431373,51,0,51
1,base-rate-only,-1,2019,3,rank_available,0.0261437908497,51,0,51
1,base-rate-only,-1,2019,5,rank_available,0.0352941176471,51,0,51
1,base-rate-only,-1,2019,10,rank_available,-0.0313725490196,51,0,51
1,base-rate-only,-1,2019,1,rank_in_slot,0.196078431373,51,0,51
1,base-rate-only,-1,2019,3,rank_in_slot,0.00653594771242,51,0,51
1,base-rate-only,-1,2019,5,rank_in_slot,-0.0588235294118,51,0,51
1,base-rate-only,-1,2019,10,rank_in_slot,-0.0235294117647,51,0,51
1,current-season-rate,-1,2019,1,rank_available,-0.0588235294118,51,0,51
1,current-season-rate,-1,2019,3,rank_available,-0.0718954248366,51,0,51
1,current-season-rate,-1,2019,5,rank_available,-0.109803921569,51,0,51
1,current-season-rate,-1,2019,10,rank_available,-0.207843137255,51,0,51
1,current-season-rate,-1,2019,1,rank_in_slot,-0.0392156862745,51,0,51
1,current-season-rate,-1,2019,3,rank_in_slot,0.0326797385621,51,0,51
1,current-season-rate,-1,2019,5,rank_in_slot,-0.0705882352941,51,0,51
1,current-season-rate,-1,2019,10,rank_in_slot,-0.0745098039216,51,0,51
1,historical-rate,-1,2019,1,rank_available,-0.196078431373,51,0,51
1,historical-rate,-1,2019,3,rank_available,-0.339869281046,51,0,51
1,historical-rate,-1,2019,5,rank_available,-0.223529411765,51,0,51
1,historical-rate,-1,2019,10,rank_available,-0.103921568627,51,0,51
1,historical-rate,-1,2019,1,rank_in_slot,0.137254901961,51,0,51
1,historical-rate,-1,2019,3,rank_in_slot,-0.00653594771242,51,0,51
1,historical-rate,-1,2019,5,rank_in_slot,-0.2,51,0,51
1,historical-rate,-1,2019,10,rank_in_slot,-0.178431372549,51,0,51
1,no-vegas,-1,2019,1,rank_available,0,51,0,51
1,no-vegas,-1,2019,3,rank_available,0.00653594771242,51,0,51
1,no-vegas,-1,2019,5,rank_available,0.0627450980392,51,0,51
1,no-vegas,-1,2019,10,rank_available,-0.00980392156863,51,0,51
1,no-vegas,-1,2019,1,rank_in_slot,-0.078431372549,51,0,51
1,no-vegas,-1,2019,3,rank_in_slot,0.0326797385621,51,0,51
1,no-vegas,-1,2019,5,rank_in_slot,0.0313725490196,51,0,51
1,no-vegas,-1,2019,10,rank_in_slot,0.00588235294118,51,0,51
1,player-vegas,-1,2019,1,rank_available,-0.0588235294118,51,0,51
1,player-vegas,-1,2019,3,rank_available,-0.0261437908497,51,0,51
1,player-vegas,-1,2019,5,rank_available,-0.0156862745098,51,0,51
1,player-vegas,-1,2019,10,rank_available,-0.0705882352941,51,0,51
1,player-vegas,-1,2019,1,rank_in_slot,0.196078431373,51,0,51
1,player-vegas,-1,2019,3,rank_in_slot,-1.41499012942e-17,51,0,51
1,player-vegas,-1,2019,5,rank_in_slot,-0.0549019607843,51,0,51
1,player-vegas,-1,2019,10,rank_in_slot,-0.0196078431373,51,0,51
1,random,0,2019,1,rank_available,-0.823529411765,51,0,51
1,random,0,2019,3,rank_available,-0.673202614379,51,0,51
1,random,0,2019,5,rank_available,-0.611764705882,51,0,51
1,random,0,2019,10,rank_available,-0.509803921569,51,0,51
1,random,0,2019,1,rank_in_slot,-0.647058823529,51,0,51
1,random,0,2019,3,rank_in_slot,-0.712418300654,51,0,51
1,random,0,2019,5,rank_in_slot,-0.690196078431,51,0,51
1,random,0,2019,10,rank_in_slot,-0.588235294118,51,0,51
1,random,1,2019,1,rank_available,-0.803921568627,51,0,51
1,random,1,2019,3,rank_available,-0.588235294118,51,0,51
1,random,1,2019,5,rank_available,-0.6,51,0,51
1,random,1,2019,10,rank_available,-0.527450980392,51,0,51
1,random,1,2019,1,rank_in_slot,-0.627450980392,51,0,51
1,random,1,2019,3,rank_in_slot,-0.640522875817,51,0,51
1,random,1,2019,5,rank_in_slot,-0.701960784314,51,0,51
1,random,1,2019,10,rank_in_slot,-0.586274509804,51,0,51
1,random,2,2019,1,rank_available,-0.921568627451,51,0,51
1,random,2,2019,3,rank_available,-0.614379084967,51,0,51
1,random,2,2019,5,rank_available,-0.56862745098,51,0,51
1,random,2,2019,10,rank_available,-0.490196078431,51,0,51
1,random,2,2019,1,rank_in_slot,-0.78431372549,51,0,51
1,random,2,2019,3,rank_in_slot,-0.660130718954,51,0,51
1,random,2,2019,5,rank_in_slot,-0.650980392157,51,0,51
1,random,2,2019,10,rank_in_slot,-0.580392156863,51,0,51
1,random,3,2019,1,rank_available,-0.901960784314,51,0,51
1,random,3,2019,3,rank_available,-0.614379084967,51,0,51
1,random,3,2019,5,rank_available,-0.545098039216,51,0,51
1,random,3,2019,10,rank_available,-0.527450980392,51,0,51
1,random,3,2019,1,rank_in_slot,-0.725490196078,51,0,51
1,random,3,2019,3,rank_in_slot,-0.673202614379,51,0,51
1,random,3,2019,5,rank_in_slot,-0.607843137255,51,0,51
1,random,3,2019,10,rank_in_slot,-0.61568627451,51,0,51
1,random,4,2019,1,rank_available,-0.764705882353,51,0,51
1,random,4,2019,3,rank_available,-0.653594771242,51,0,51
1,random,4,2019,5,rank_available,-0.623529411765,51,0,51
1,random,4,2019,10,rank_available,-0.511764705882,51,0,51
1,random,4,2019,1,rank_in_slot,-0.549019607843,51,0,51
1,random,4,2019,3,rank_in_slot,-0.653594771242,51,0,51
1,random,4,2019,5,rank_in_slot,-0.654901960784,51,0,51
1,random,4,2019,10,rank_in_slot,-0.609803921569,51,0,51
1,random,5,2019,1,rank_available,-0.666666666667,51,0,51
1,random,5,2019,3,rank_available,-0.660130718954,51,0,51
1,random,5,2019,5,rank_available,-0.56862745098,51,0,51
1,random,5,2019,10,rank_available,-0.517647058824,51,0,51
1,random,5,2019,1,rank_in_slot,-0.509803921569,51,0,51
1,random,5,2019,3,rank_in_slot,-0.718954248366,51,0,51
1,random,5,2019,5,rank_in_slot,-0.627450980392,51,0,51
1,random,5,2019,10,rank_in_slot,-0.6,51,0,51
1,random,6,2019,1,rank_available,-0.549019607843,51,0,51
1,random,6,2019,3,rank_available,-0.562091503268,51,0,51
1,random,6,2019,5,rank_available,-0.549019607843,51,0,51
1,random,6,2019,10,rank_available,-0.466666666667,51,0,51
1,random,6,2019,1,rank_in_slot,-0.333333333333,51,0,51
1,random,6,2019,3,rank_in_slot,-0.607843137255,51,0,51
1,random,6,2019,5,rank_in_slot,-0.607843137255,51,0,51
1,random,6,2019,10,rank_in_slot,-0.578431372549,51,0,51
1,random,7,2019,1,rank_available,-0.470588235294,51,0,51
1,random,7,2019,3,rank_available,-0.490196078431,51,0,51
1,random,7,2019,5,rank_available,-0.509803921569,51,0,51
1,random,7,2019,10,rank_available,-0.509803921569,51,0,51
1,random,7,2019,1,rank_in_slot,-0.294117647059,51,0,51
1,random,7,2019,3,rank_in_slot,-0.562091503268,51,0,51
1,random,7,2019,5,rank_in_slot,-0.596078431373,51,0,51
1,random,7,2019,10,rank_in_slot,-0.594117647059,51,0,51
1,random,8,2019,1,rank_available,-0.882352941176,51,0,51
1,random,8,2019,3,rank_available,-0.653594771242,51,0,51
1,random,8,2019,5,rank_available,-0.603921568627,51,0,51
1,random,8,2019,10,rank_available,-0.501960784314,51,0,51
1,random,8,2019,1,rank_in_slot,-0.627450980392,51,0,51
1,random,8,2019,3,rank_in_slot,-0.679738562092,51,0,51
1,random,8,2019,5,rank_in_slot,-0.674509803922,51,0,51
1,random,8,2019,10,rank_in_slot,-0.594117647059,51,0,51
1,random,9,2019,1,rank_available,-0.725490196078,51,0,51
1,random,9,2019,3,rank_available,-0.614379084967,51,0,51
1,random,9,2019,5,rank_available,-0.521568627451,51,0,51
1,random,9,2019,10,rank_available,-0.452941176471,51,0,51
1,random,9,2019,1,rank_in_slot,-0.490196078431,51,0,51
1,random,9,2019,3,rank_in_slot,-0.607843137255,51,0,51
1,random,9,2019,5,rank_in_slot,-0.56862745098,51,0,51
1,random,9,2019,10,rank_in_slot,-0.529411764706,51,0,51
1,random,10,2019,1,rank_available,-0.921568627451,51,0,51
1,random,10,2019,3,rank_available,-0.718954248366,51,0,51
1,random,10,2019,5,rank_available,-0.603921568627,51,0,51
1,random,10,2019,10,rank_available,-0.529411764706,51,0,51
1,random,10,2019,1,rank_in_slot,-0.745098039216,51,0,51
1,random,10,2019,3,rank_in_slot,-0.718954248366,51,0,51
1,random,10,2019,5,rank_in_slot,-0.611764705882,51,0,51
1,random,10,2019,10,rank_in_slot,-0.611764705882,51,0,51
1,random,11,2019,1,rank_available,-0.666666666667,51,0,51
1,random,11,2019,3,rank_available,-0.549019607843,51,0,51
1,random,11,2019,5,rank_available,-0.525490196078,51,0,51
1,random,11,2019,10,rank_available,-0.511764705882,51,0,51
1,random,11,2019,1,rank_in_slot,-0.490196078431,51,0,51
1,random,11,2019,3,rank_in_slot,-0.588235294118,51,0,51
1,random,11,2019,5,rank_in_slot,-0.611764705882,51,0,51
1,random,11,2019,10,rank_in_slot,-0.605882352941,51,0,51
1,random,12,2019,1,rank_available,-0.862745098039,51,0,51
1,random,12,2019,3,rank_available,-0.614379084967,51,0,51
1,random,12,2019,5,rank_available,-0.580392156863,51,0,51
1,random,12,2019,10,rank_available,-0.435294117647,51,0,51
1,random,12,2019,1,rank_in_slot,-0.686274509804,51,0,51
1,random,12,2019,3,rank_in_slot,-0.601307189542,51,0,51
1,random,12,2019,5,rank_in_slot,-0.639215686275,51,0,51
1,random,12,2019,10,rank_in_slot,-0.564705882353,51,0,51
1,random,13,2019,1,rank_available,-0.627450980392,51,0,51
1,random,13,2019,3,rank_available,-0.444444444444,51,0,51
1,random,13,2019,5,rank_available,-0.490196078431,51,0,51
1,random,13,2019,10,rank_available,-0.466666666667,51,0,51
1,random,13,2019,1,rank_in_slot,-0.43137254902,51,0,51
1,random,13,2019,3,rank_in_slot,-0.483660130719,51,0,51
1,random,13,2019,5,rank_in_slot,-0.560784313725,51,0,51
1,random,13,2019,10,rank_in_slot,-0.56862745098,51,0,51
1,random,14,2019,1,rank_available,-0.686274509804,51,0,51
1,random,14,2019,3,rank_available,-0.418300653595,51,0,51
1,random,14,2019,5,rank_available,-0.490196078431,51,0,51
1,random,14,2019,10,rank_available,-0.425490196078,51,0,51
1,random,14,2019,1,rank_in_slot,-0.470588235294,51,0,51
1,random,14,2019,3,rank_in_slot,-0.444444444444,51,0,51
1,random,14,2019,5,rank_in_slot,-0.537254901961,51,0,51
1,random,14,2019,10,rank_in_slot,-0.503921568627,51,0,51
1,random,15,2019,1,rank_available,-0.78431372549,51,0,51
1,random,15,2019,3,rank_available,-0.607843137255,51,0,51
1,random,15,2019,5,rank_available,-0.552941176471,51,0,51
1,random,15,2019,10,rank_available,-0.519607843137,51,0,51
1,random,15,2019,1,rank_in_slot,-0.607843137255,51,0,51
1,random,15,2019,3,rank_in_slot,-0.666666666667,51,0,51
1,random,15,2019,5,rank_in_slot,-0.627450980392,51,0,51
1,random,15,2019,10,rank_in_slot,-0.629411764706,51,0,51
1,random,16,2019,1,rank_available,-0.647058823529,51,0,51
1,random,16,2019,3,rank_available,-0.660130718954,51,0,51
1,random,16,2019,5,rank_available,-0.647058823529,51,0,51
1,random,16,2019,10,rank_available,-0.547058823529,51,0,51
1,random,16,2019,1,rank_in_slot,-0.411764705882,51,0,51
1,random,16,2019,3,rank_in_slot,-0.653594771242,51,0,51
1,random,16,2019,5,rank_in_slot,-0.666666666667,51,0,51
1,random,16,2019,10,rank_in_slot,-0.660784313725,51,0,51
1,random,17,2019,1,rank_available,-0.627450980392,51,0,51
1,random,17,2019,3,rank_available,-0.588235294118,51,0,51
1,random,17,2019,5,rank_available,-0.560784313725,51,0,51
1,random,17,2019,10,rank_available,-0.466666666667,51,0,51
1,random,17,2019,1,rank_in_slot,-0.43137254902,51,0,51
1,random,17,2019,3,rank_in_slot,-0.647058823529,51,0,51
1,random,17,2019,5,rank_in_slot,-0.698039215686,51,0,51
1,random,17,2019,10,rank_in_slot,-0.596078431373,51,0,51
1,random,18,2019,1,rank_available,-0.705882352941,51,0,51
1,random,18,2019,3,rank_available,-0.614379084967,51,0,51
1,random,18,2019,5,rank_available,-0.623529411765,51,0,51
1,random,18,2019,10,rank_available,-0.456862745098,51,0,51
1,random,18,2019,1,rank_in_slot,-0.529411764706,51,0,51
1,random,18,2019,3,rank_in_slot,-0.56862745098,51,0,51
1,random,18,2019,5,rank_in_slot,-0.627450980392,51,0,51
1,random,18,2019,10,rank_in_slot,-0.56862745098,51,0,51
1,random,19,2019,1,rank_available,-0.705882352941,51,0,51
1,random,19,2019,3,rank_available,-0.581699346405,51,0,51
1,random,19,2019,5,rank_available,-0.529411764706,51,0,51
1,random,19,2019,10,rank_available,-0.519607843137,51,0,51
1,random,19,2019,1,rank_in_slot,-0.333333333333,51,0,51
1,random,19,2019,3,rank_in_slot,-0.633986928105,51,0,51
1,random,19,2019,5,rank_in_slot,-0.6,51,0,51
1,random,19,2019,10,rank_in_slot,-0.613725490196,51,0,51
1,regressed-rate,-1,2019,1,rank_available,0.0588235294118,51,0,51
1,regressed-rate,-1,2019,3,rank_available,-0.078431372549,51,0,51
1,regressed-rate,-1,2019,5,rank_available,-0.0313725490196,51,0,51
1,regressed-rate,-1,2019,10,rank_available,-0.0725490196078,51,0,51
1,regressed-rate,-1,2019,1,rank_in_slot,0.254901960784,51,0,51
1,regressed-rate,-1,2019,3,rank_in_slot,0.0196078431373,51,0,51
1,regressed-rate,-1,2019,5,rank_in_slot,-0.0705882352941,51,0,51
1,regressed-rate,-1,2019,10,rank_in_slot,-0.0470588235294,51,0,51
1,vegas-environment,-1,2019,1,rank_available,-0.254901960784,51,0,51
1,vegas-environment,-1,2019,3,rank_available,-0.0718954248366,51,0,51
1,vegas-environment,-1,2019,5,rank_available,-0.113725490196,51,0,51
1,vegas-environment,-1,2019,10,rank_available,-0.0392156862745,51,0,51
1,vegas-environment,-1,2019,1,rank_in_slot,-0.0980392156863,51,0,51
1,vegas-environment,-1,2019,3,rank_in_slot,-0.124183006536,51,0,51
1,vegas-environment,-1,2019,5,rank_in_slot,-0.0509803921569,51,0,51
1,vegas-environment,-1,2019,10,rank_in_slot,-0.0588235294118,51,0,51
1,within-player,0,2019,1,rank_available,-0.137254901961,51,0,51
1,within-player,0,2019,3,rank_available,-0.0261437908497,51,0,51
1,within-player,0,2019,5,rank_available,-0.0313725490196,51,0,51
1,within-player,0,2019,10,rank_available,-0.0235294117647,51,0,51
1,within-player,0,2019,1,rank_in_slot,0.156862745098,51,0,51
1,within-player,0,2019,3,rank_in_slot,-0.0130718954248,51,0,51
1,within-player,0,2019,5,rank_in_slot,-0.0745098039216,51,0,51
1,within-player,0,2019,10,rank_in_slot,0.0137254901961,51,0,51
1,within-player,1,2019,1,rank_available,0.0196078431373,51,0,51
1,within-player,1,2019,3,rank_available,0.0196078431373,51,0,51
1,within-player,1,2019,5,rank_available,-0.0078431372549,51,0,51
1,within-player,1,2019,10,rank_available,0.00196078431373,51,0,51
1,within-player,1,2019,1,rank_in_slot,0.0588235294118,51,0,51
1,within-player,1,2019,3,rank_in_slot,0.00653594771242,51,0,51
