schema_version,model,seed,season,actual,proj,played,candidates,covered_cells,total_cells,empty_cells,k,rank,units
1,random,9,2011,0.247058823529,1.37496609384,0.650980392157,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,9,2011,0.262745098039,1.14961526982,0.643137254902,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,9,2011,0.274509803922,1.84580516657,0.647058823529,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,9,2011,0.333333333333,1.61429857082,0.673202614379,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,9,2011,0.352941176471,1.44565240727,0.682352941176,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,9,2011,0.378431372549,1.21342267544,0.688235294118,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,10,2011,0.117647058824,1.85842835355,0.627450980392,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,10,2011,0.176470588235,1.61899015828,0.647058823529,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,10,2011,0.211764705882,1.4371923561,0.662745098039,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,10,2011,0.233333333333,1.18757281768,0.654901960784,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,10,2011,0.117647058824,1.85842835355,0.627450980392,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,10,2011,0.183006535948,1.62139120181,0.647058823529,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,10,2011,0.352941176471,1.45060536582,0.690196078431,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,10,2011,0.38431372549,1.21647779366,0.694117647059,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,11,2011,0.313725490196,1.81035201909,0.666666666667,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,11,2011,0.21568627451,1.58627463218,0.627450980392,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,11,2011,0.219607843137,1.4141818967,0.643137254902,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,11,2011,0.225490196078,1.177535432,0.641176470588,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,11,2011,0.372549019608,1.85002258883,0.705882352941,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,11,2011,0.241830065359,1.61839598139,0.647058823529,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,11,2011,0.282352941176,1.44865697533,0.678431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,11,2011,0.307843137255,1.21596290409,0.676470588235,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,12,2011,0.235294117647,1.85077166163,0.725490196078,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,12,2011,0.241830065359,1.56552805283,0.751633986928,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,12,2011,0.23137254902,1.39535105332,0.709803921569,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,12,2011,0.227450980392,1.16552702123,0.690196078431,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,12,2011,0.235294117647,1.85842835355,0.725490196078,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,12,2011,0.366013071895,1.61973537786,0.777777777778,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,12,2011,0.325490196078,1.44852096197,0.752941176471,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,12,2011,0.309803921569,1.21527047441,0.711764705882,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,13,2011,0.274509803922,1.84422629817,0.686274509804,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,13,2011,0.307189542484,1.59632118316,0.673202614379,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,13,2011,0.321568627451,1.42306898926,0.694117647059,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,13,2011,0.3,1.18418793344,0.662745098039,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,13,2011,0.313725490196,1.84705876621,0.686274509804,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,13,2011,0.37908496732,1.61540287743,0.692810457516,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,13,2011,0.380392156863,1.44543757334,0.717647058824,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,13,2011,0.38431372549,1.21441181142,0.703921568627,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,14,2011,0.235294117647,1.84097609217,0.627450980392,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,14,2011,0.267973856209,1.55205023591,0.679738562092,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,14,2011,0.325490196078,1.38183206378,0.686274509804,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,14,2011,0.282352941176,1.1542521362,0.662745098039,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,14,2011,0.235294117647,1.85483674667,0.627450980392,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,14,2011,0.43137254902,1.61864930898,0.699346405229,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,14,2011,0.447058823529,1.44855873441,0.717647058824,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,14,2011,0.401960784314,1.21653801044,0.7,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,15,2011,0.156862745098,1.84375348982,0.549019607843,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,15,2011,0.196078431373,1.59451210669,0.653594771242,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,15,2011,0.274509803922,1.42892709542,0.658823529412,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,15,2011,0.276470588235,1.199550068,0.649019607843,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,15,2011,0.176470588235,1.85623698063,0.549019607843,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,15,2011,0.202614379085,1.61329912585,0.660130718954,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,15,2011,0.286274509804,1.44383484791,0.666666666667,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,15,2011,0.286274509804,1.21277490455,0.658823529412,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,16,2011,0.372549019608,1.80405087648,0.549019607843,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,16,2011,0.248366013072,1.56668513859,0.56862745098,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,16,2011,0.290196078431,1.39609175283,0.623529411765,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,16,2011,0.270588235294,1.16581000689,0.633333333333,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,16,2011,0.529411764706,1.85181142735,0.647058823529,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,16,2011,0.398692810458,1.61722020713,0.633986928105,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,16,2011,0.423529411765,1.44858505739,0.674509803922,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,16,2011,0.376470588235,1.2162532964,0.666666666667,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,17,2011,0.21568627451,1.80779271931,0.745098039216,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,17,2011,0.169934640523,1.54980526483,0.581699346405,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,17,2011,0.16862745098,1.39813233564,0.576470588235,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,17,2011,0.21568627451,1.17004348242,0.603921568627,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,17,2011,0.470588235294,1.83198174204,0.823529411765,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,17,2011,0.320261437908,1.61037704074,0.627450980392,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,17,2011,0.250980392157,1.44361144621,0.6,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,17,2011,0.323529411765,1.2129482449,0.633333333333,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,18,2011,0.411764705882,1.81033171808,0.647058823529,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,18,2011,0.287581699346,1.5395064849,0.653594771242,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,18,2011,0.239215686275,1.37617959737,0.643137254902,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,18,2011,0.225490196078,1.15356055843,0.649019607843,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,18,2011,0.411764705882,1.84649280462,0.647058823529,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,18,2011,0.437908496732,1.61255210248,0.718954248366,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,18,2011,0.411764705882,1.44443153301,0.709803921569,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,18,2011,0.327450980392,1.21358216364,0.690196078431,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,19,2011,0.372549019608,1.75387048553,0.725490196078,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,19,2011,0.333333333333,1.53533114627,0.686274509804,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,19,2011,0.329411764706,1.38526880115,0.733333333333,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,19,2011,0.33137254902,1.16545745607,0.723529411765,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,19,2011,0.764705882353,1.84984265406,0.843137254902,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,19,2011,0.444444444444,1.61667819304,0.725490196078,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,19,2011,0.392156862745,1.44728535574,0.741176470588,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,19,2011,0.405882352941,1.21594976184,0.749019607843,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,regressed-rate,-1,2011,0.78431372549,1.09634909062,0.705882352941,51,51,51,0,1,rank_available,TDs per ranked candidate
1,regressed-rate,-1,2011,0.764705882353,1.00526229414,0.856209150327,153,51,51,0,3,rank_available,TDs per ranked candidate
1,regressed-rate,-1,2011,0.725490196078,0.955229877133,0.870588235294,255,51,51,0,5,rank_available,TDs per ranked candidate
1,regressed-rate,-1,2011,0.63137254902,0.880687368308,0.858823529412,510,51,51,0,10,rank_available,TDs per ranked candidate
1,regressed-rate,-1,2011,0.78431372549,1.24685115396,0.725490196078,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,regressed-rate,-1,2011,1.13071895425,1.16196491185,0.895424836601,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,regressed-rate,-1,2011,1.09803921569,1.110295863,0.933333333333,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,regressed-rate,-1,2011,1.03921568627,1.01532453583,0.954901960784,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2011,0.882352941176,1.17435714333,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
1,shipped,-1,2011,0.934640522876,1.04600163367,0.980392156863,153,51,51,0,3,rank_available,TDs per ranked candidate
1,shipped,-1,2011,0.847058823529,0.967322851644,0.976470588235,255,51,51,0,5,rank_available,TDs per ranked candidate
1,shipped,-1,2011,0.737254901961,0.838871839754,0.927450980392,510,51,51,0,10,rank_available,TDs per ranked candidate
1,shipped,-1,2011,1.45098039216,1.851961002,0.980392156863,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2011,1.33333333333,1.61125208658,0.986928104575,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2011,1.18039215686,1.44080761584,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,shipped,-1,2011,1.06078431373,1.21083759126,0.982352941176,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,vegas-environment,-1,2011,0.607843137255,0.887052111986,0.803921568627,51,51,51,0,1,rank_available,TDs per ranked candidate
1,vegas-environment,-1,2011,0.718954248366,0.846903942338,0.901960784314,153,51,51,0,3,rank_available,TDs per ranked candidate
1,vegas-environment,-1,2011,0.682352941176,0.821944453078,0.898039215686,255,51,51,0,5,rank_available,TDs per ranked candidate
1,vegas-environment,-1,2011,0.625490196078,0.782830559316,0.901960784314,510,51,51,0,10,rank_available,TDs per ranked candidate
1,vegas-environment,-1,2011,1.3137254902,1.00011513387,0.960784313725,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,vegas-environment,-1,2011,1.24183006536,0.962479360579,0.947712418301,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,vegas-environment,-1,2011,1.12549019608,0.923597947222,0.952941176471,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,vegas-environment,-1,2011,0.982352941176,0.867519976711,0.954901960784,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,within-player,0,2011,0.960784313725,1.1926435164,1,51,51,51,0,1,rank_available,TDs per ranked candidate
1,within-player,0,2011,0.875816993464,1.05940714492,0.967320261438,153,51,51,0,3,rank_available,TDs per ranked candidate
1,within-player,0,2011,0.81568627451,0.980605699156,0.952941176471,255,51,51,0,5,rank_available,TDs per ranked candidate
1,within-player,0,2011,0.747058823529,0.848339957677,0.921568627451,510,51,51,0,10,rank_available,TDs per ranked candidate
1,within-player,0,2011,1.41176470588,1.92147136017,0.980392156863,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,within-player,0,2011,1.30065359477,1.6593731776,0.980392156863,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,within-player,0,2011,1.19215686275,1.48292757297,0.98431372549,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,within-player,0,2011,1.0431372549,1.23134160476,0.970588235294,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,within-player,1,2011,0.980392156863,1.15677738793,0.980392156863,51,51,51,0,1,rank_available,TDs per ranked candidate
