schema_version,bin,n,proj,actual,played,ratio,population,position,horizon
1,"(0.6, 0.8]",705,0.681176640149,0.414184397163,0.9361702127659575,1.64462168255,all_eligible,TE,7+
1,"(0.8, 1.0]",232,0.877685242203,0.461206896552,0.9741379310344828,1.90301846908,all_eligible,TE,7+
1,"(1.0, inf]",113,1.16151165185,0.353982300885,0.7787610619469026,3.28127041646,all_eligible,TE,7+
1,"(-0.001, 0.05]",3691,0.0381143355827,0.0682741804389,0.8049309130316987,0.558254018396,all_eligible,WR,0
1,"(0.05, 0.1]",12181,0.0750750395755,0.0899761924308,0.7422214924883015,0.834387825793,all_eligible,WR,0
1,"(0.1, 0.15]",7201,0.12091671559,0.127065685321,0.7611442855159005,0.951607944221,all_eligible,WR,0
1,"(0.15, 0.2]",3501,0.173254702998,0.225078548986,0.9034561553841759,0.769752176646,all_eligible,WR,0
1,"(0.2, 0.3]",4487,0.246435754383,0.286828616002,0.9507466012926231,0.859174226819,all_eligible,WR,0
1,"(0.3, 0.4]",2865,0.34683882873,0.359162303665,0.974869109947644,0.965688284073,all_eligible,WR,0
1,"(0.4, 0.6]",2848,0.480173636112,0.43047752809,0.9824438202247191,1.11544414001,all_eligible,WR,0
1,"(0.6, 0.8]",960,0.683318877949,0.523958333333,0.9875,1.30414736149,all_eligible,WR,0
1,"(0.8, 1.0]",288,0.881670612743,0.59375,0.9861111111111112,1.48491892672,all_eligible,WR,0
1,"(1.0, inf]",82,1.0931201041,0.707317073171,0.9878048780487805,1.54544566442,all_eligible,WR,0
1,"(-0.001, 0.05]",2855,0.0382007451875,0.0700525394046,0.8031523642732049,0.545315637551,all_eligible,WR,1
1,"(0.05, 0.1]",10068,0.0752508757862,0.0936630909813,0.7485101311084624,0.803420803197,all_eligible,WR,1
1,"(0.1, 0.15]",5867,0.121011961683,0.143173683313,0.7748423385034942,0.845210927613,all_eligible,WR,1
1,"(0.15, 0.2]",2960,0.173549742354,0.214864864865,0.8885135135135135,0.807715782024,all_eligible,WR,1
1,"(0.2, 0.3]",3890,0.245766304488,0.278149100257,0.9277634961439589,0.883577564195,all_eligible,WR,1
1,"(0.3, 0.4]",2532,0.34679867128,0.346366508689,0.9474723538704581,1.00124770317,all_eligible,WR,1
1,"(0.4, 0.6]",2543,0.483276770978,0.420369642155,0.9555642941407786,1.14964717362,all_eligible,WR,1
1,"(0.6, 0.8]",822,0.683770110451,0.507299270073,0.9452554744525548,1.34786338319,all_eligible,WR,1
1,"(0.8, 1.0]",286,0.880741835585,0.590909090909,0.9615384615384616,1.4904861833,all_eligible,WR,1
1,"(1.0, inf]",60,1.1206720742,0.7,0.9833333333333333,1.60096010599,all_eligible,WR,1
1,"(-0.001, 0.05]",4655,0.0385110683909,0.0736842105263,0.8109559613319012,0.522650213876,all_eligible,WR,2-3
1,"(0.05, 0.1]",17077,0.0753535427708,0.0980851437606,0.7590326169701939,0.768246238744,all_eligible,WR,2-3
1,"(0.1, 0.15]",10311,0.121126227019,0.138589855494,0.7892541945495102,0.873990571584,all_eligible,WR,2-3
1,"(0.15, 0.2]",5129,0.1734954164,0.225385065315,0.8917917722752974,0.76977334837,all_eligible,WR,2-3
1,"(0.2, 0.3]",6800,0.246168179781,0.275441176471,0.9201470588235294,0.893723236791,all_eligible,WR,2-3
1,"(0.3, 0.4]",4365,0.346999439658,0.347766323024,0.9413516609392898,0.997794831427,all_eligible,WR,2-3
1,"(0.4, 0.6]",4447,0.481062659488,0.412637733303,0.9545761187317292,1.16582324073,all_eligible,WR,2-3
1,"(0.6, 0.8]",1448,0.682590838856,0.502071823204,0.9558011049723757,1.35954819073,all_eligible,WR,2-3
1,"(0.8, 1.0]",529,0.88070957398,0.603024574669,0.945179584120983,1.46048703648,all_eligible,WR,2-3
